text,label
"The epidemic of black men being killed at the hands of police officers in America has not gone unnoticed on the international stage. According to aAccording to a report by a United Nations working group, which will be debated at the U.N. Human Rights Council on Monday, this situation constitutes a full-blown  human rights crisis  that is reminiscent of the days of lynchings. Contemporary police killings and the trauma that they create are reminiscent of the past racial terror of lynching,  said the report by the U.N. Working Group of Experts on People of African Descent.The U.N. report draws a stark comparison between modern day fatal shootings at the hands of law enforcement and the lynchings of blacks that swept the nation in the 19th and 20th centuries. The report comes as racial tensions in America have boiled over yet again in the wake of more deadly shootings that have rocked the country.Historically, the majority of African Americans killed in lynchings were hanged. The Equal Justice Initiative released a report in 2015 which said that between 1877 and 1950, an estimated 3,959 black people were murdered in  racial terror lynchings  throughout the country s southern states.The U.N. report follows a January visit to the U.S. by a five-member group, which was chaired by Filipino law professor Ricardo A. Sunga III. The group says that despite efforts at reform, they still remain extremely concerned  about the  human rights crisis  facing blacks living in the U.S., and this is especially true considering protesters are once again flooding the streets of American cities to protest the killings of still more black men in recent days. In particular, the legacy of colonial history, enslavement, racial subordination and segregation, racial terrorism and racial inequality in the United States remains a serious challenge, as there has been no real commitment to reparations and to truth and reconciliation for people of African descent. Impunity for State violence has resulted in the current human rights crisis and must be addressed as a matter of urgency. The experts  group pointed out that these killings go unpunished because the investigation is biased and tainted from the beginning since police departments are investigating their own. Adding to this is the fact that prosecutors have discretion when it comes to presenting charges and U.S. law enforcement officers are not held to international standards for use of force.To address the situation, they recommended that the U.S. institute a system to reliably track police killings nationwide and instances of excessive use of force. They also said that racial profiling must be brought to an end, which is  a rampant practice and seriously damages the trust between African-Americans and law enforcement officials. The group also said that improving race relations will also require education that must be  accompanied by acts of reconciliation  in order to successfully overcome the bigotry that plagues the U.S. and the past injustices that have been perpetrated against black people on American soil. The report added that the lasting negative effects caused by enslavement and racial injustice must be recognized by both federal and state laws.Featured image via video screen captures",False
"Real Time host Bill Maher has issued an apology after using a racial slur during a segment of his HBO program Friday night. [“Friday nights are always my worst night of sleep because I’m up reflecting on the things I should or shouldn’t have said on my live show,” Maher said in a statement Saturday. “Last night was a particularly long night as I regret the word I used in the banter of a live moment. The word was offensive and I regret saying it and am very sorry. ”  Maher was speaking to Nebraska Sen. Ben Sasse on Real Time Friday night about the senator’s new book, The Vanishing American Adult, when the topic of how adults dress up for Halloween came up. Sasse told Maher that in Nebraska, adults don’t often dress up for Halloween. “I’ve got to get to Nebraska more,” Maher joked. “You’re welcome,” Sasse replied. “We’d love to have you work in the fields with us. ” “Work in the fields? Senator, I’m a house n***er,” Maher replied, before quickly adding that the comment was a joke. The remark drew gasps and some laughter from the audience. HBO issued a statement Saturday saying the comment would be removed from future broadcasts of the show. “Bill Maher’s comment last night was completely inexcusable and tasteless. We are removing his deeply offensive comment from any subsequent airings of the show,” the premium cable channel said. Maher’s comment sparked outrage across social media Friday night, with some prominent commentators, including Black Lives Matter activist Deray McKesson, calling for his firing from HBO. But really, @BillMaher has got to go. There are no explanations that make this acceptable. pic. twitter.   —   deray mckesson (@deray) June 3, 2017,  And why did the audience think it was okay to laugh? And Ben Sasse doesn’t even flinch. What is happening in the world?  —   deray mckesson (@deray) June 3, 2017,  Maher’s comment comes as comedians have faced increasing blowback for what many critics have called inappropriate and indecent jokes. Last week, comedian Kathy Griffin was fired from her role on CNN’s New Year’s Eve Live broadcast and saw the cancellation of at least five scheduled performances on her comedy tour after a photo was published in which she posed with a bloodied, decapitated head meant to resemble that of President Donald Trump. In May, Late Show host Stephen Colbert issued an   apology after he said Trump’s mouth was only good for being Russian President Vladimir Putin’s “c*ck holster. ” The FCC looked into the comments but decided no action was warranted.   Follow Daniel Nussbaum on Twitter: @dznussbaum",True
"PARIS (Reuters) - During his rapid rise to the presidency, France s Emmanuel Macron was sometimes referred to as a  lucky general    a leader with the right skills for the job but also a generous dose of the good fortune needed to win the day.  The 39-year-old certainly took advantage of a string of lucky breaks, especially a corruption scandal that derailed the campaign of front-running, center-right rival Francois Fillon. But six months into his occupation of the Elysee Palace, there are niggling signs Macron s luck could be starting to turn. In particular, the uncertain political picture in Germany has complicated his ambition to reform Europe s single currency zone, something he has put at the heart of his presidency and that stands or falls on Franco-German cooperation. And while changes he introduced early on to France s employment rules provoked less unrest than expected, the impact on the economy has so far been muted. His plans to amend the  pensions and benefits system may not be so readily accepted.  From a fiscal point of view, one of his main objectives is to bring the national deficit below 3 percent of gross domestic product for the first time in a decade. Yet current indications are that he will struggle with that goal, leaving France at odds with the EU s executive Commission. And within his own party   En Marche, formed as a grassroots movement a little over a year ago   there is unease among some members about a top-down structure that goes against the ethos that propelled him to a five-year term in May. Some breaks continue to fall in Macron s favor. France last week won the right to host the European Banking Agency in a lucky dip against Dublin, and domestically he faces little serious opposition from either the left or right. But his biggest ambitions rely on a deep and sustained relationship with Chancellor Angela Merkel, whose position after 12 years as Germany s leader has been weakened over two months of so-far fruitless talks to form a governing coalition.  We are naturally paying close attention to everything that might help stabilize the political situation (in Germany),  Benjamin Griveaux, a close Macron ally who was recently named the government s new spokesman, said on Monday.   Without a strong partner it will obviously be more difficult to carry out the president s ambitious European project.   At one level, the fact that Merkel is now talking to Germany s Social Democrats (SPD) about a  grand coalition , after overtures to the Liberals and Greens failed, is positive for Macron since the SPD is more avowedly pro-EU. But there s no guarantee the SPD will sign up to Macron s agenda, even if its leader, Martin Schulz, is a former European Parliament president who is committed to the project. Schulz has only gone as far as to say Macron s ideas need to be discussed in coalition talks with Merkel, while other SPD officials say domestic reforms to health insurance and pensions are a more pressing consideration.  Europe is not a theme where we can simply push things through,  said Johannes Kahrs, a budget expert for the SPD in parliament and leader of the party s conservative wing. Macron s ideas for overhauling the euro zone, including the creation of a region-wide budget, finance minister and separate parliament, may be just too ambitious for Germany to swallow.  It would be nice if the conservatives went along with the idea of a budget for the euro zone, but they need to want it,  said Kahrs.  It would make no sense to try to bully them.     Even as he focuses on his grand ambitions, Macron and his finance minister, Bruno Le Maire, must battle to get the state s historically overstretched finances in order, while hoping that France s currently steady growth rate doesn t falter. The budget deficit has been falling and should dip just below 3 percent next year, but from the European Commission s point of view that is insufficient. It wants more done on the structural deficit, which strips out the business cycle.  If Macron and Le Maire are to achieve more, it will likely mean cutting deeper into regional budgets, where planned reductions have already provoked anger among mayors.  Unemployment figures show job creation is at a record high but the jobless rate still ticked higher in the third quarter, rising to 9.7 percent. While it is forecast to decline again, the French rate remains way above Germany s of 5.6 percent. Jean Pisani-Ferry, a leading economist and former adviser to Macron, believes perhaps the biggest risk Macron faces is ensuring his European strategy pays off, because his domestic agenda will in large part be influenced by it in turn. Yet that depends a lot on Germany, and the wider EU.  He s making a huge political investment (in Europe),  said Pisani-Ferry, a professor of economics and public management at Sciences Po university.  And if you re making a huge political investment, you want at some point some pay-off.    If there is no pay-off whatsoever, then obviously there will be domestic political consequences. It will be a setback for him.  ",True
"ANKARA (Reuters) - A Turkish prosecutor has called for jail sentences of up to 15 years on terrorism charges for a group of rights activists including the local head of Amnesty International, Amnesty said. The detention in July of the activists, who also include a German and Swedish national, deepened tensions between Ankara and European Union leaders who fear that Turkey is sliding toward greater authoritarianism under President Tayyip Erdogan. They were held after attending a workshop on digital security on an island off Istanbul. Eight of them have been held since then, accused of being members of and aiding an  armed terrorist organization .  This indictment is little more than a tawdry patchwork of innuendo and untruths and is itself a damning indictment of the flaws in Turkey s justice system,  John Dalhuisen, Amnesty International s Europe Director said in a statement.  The court must reject it in its entirety and ensure that our friends and colleagues are immediately and unconditionally released.  Shortly after they were detained Germany said it was reviewing applications for arms projects from Turkey. A minister in Berlin compared Ankara s behavior over the detention of the activists to the authoritarian former communist East Germany. Chancellor Angela Merkel also said last month that Turkey s 12-year journey to join the European Union should be halted. German Foreign Minister Sigmar Gabriel said he was very worried about the latest development.   The demand for up to 15 years in prison is totally incomprehensible to us and not acceptable,  Gabriel said in a statement, adding Berlin had got in touch with the Turkish government about the matter. Among those arrested in July are Amnesty International s Turkey director  dil Eser, German citizen Peter Frank Steudtner and Swedish citizen Ali Gharavi. They have now been officially charged by an indictment, the first step in court proceedings.   We are doing all we can to bring the jailed German citizens, including Peter Steudtner, back to Germany,  said Gabriel. Erdogan s government says EU critics of the case, and of the wider crackdown in Turkey following last year s failed military coup in which more than 240 people were killed, do not understand the scale of the security challenges facing Turkey. More than 50,000 people have been detained since the failed coup and 150,000 people, including teachers, academics and lawyers, have been suspended from their jobs.  ",True
"Donald Trump and called out Hillary Clinton for her many lies. 
""I bet if Donald Trump had a brick for every lie Hillary has told he could build two walls,"" she told the enthusiastic crowd in attendance. 
""As a thirteen year old even I know Hillary Clinton is working for her own success and ways to control my life, my family’s life and your lives… She wants to make it Hillary’s America… not The Peoples’ America,"" she added. 
Indeed, Hillary Clinton has told about as many whoppers in her lifetime as her husband Bill, whose famous lie was ""I did not have sex with that woman, not one time."" Her lies also compete in close proximity to those of Barack Hussein Obama Soetoro Sobarkah . 
There is definitely a great joke here that two walls could be built if Hillary's lies were combined, but the sadder reality is that she's even being considered for the White House. In fact, it's amazing that she can get any support. Oh wait, perhaps the only support she actually has come from people she pays to support her, and even that seems to be with reluctance .   shares",False
"SPRINGFIELD, Ill. (Reuters) - Bipartisan talks to reach a fiscal 2017 budget for Illinois ahead of a Tuesday deadline have derailed as the state’s Republican governor and top Democrat refused to budge from their demands. The two sides have been at an impasse since last year, leaving Illinois as the only state without a complete budget for the fiscal year that ends on June 30. Bipartisan, rank-and-file working groups pushed by Governor Bruce Rauner have been meeting, with sporadic reports that progress was being made on a budget for the new fiscal year. But following a short meeting on Friday with the governor, legislative leaders made it clear that common ground has not been reached. Senate Republican Leader Christine Radogno accused Democrats of pulling the plug on negotiations. “They want to push the balanced budget issue reforms off into the fall, after the election,” she told reporters. “It’s clear their priority is political and not for the good of the state.” House Speaker Michael Madigan defended the budget passed by Democrats in his chamber this week, saying he is not willing to hold residents “hostage” while the governor expands his demands for pro-business and anti-union reforms. “There will be a complaint the state does not have sufficient money to pay for that budget,” Madigan said. “And I’ve said for the last year and a half, I’m prepared to negotiate with the governor to find the money to pay for those services.” House Republicans blasted the $14.1 billion general funds budget passed on Wednesday and again on Thursday by Democrats as being $7.2 billion short on revenue because the spending plan does not include big costs like pensions and debt payments. Madigan, who has advocated a so-called millionaires’ tax, said his first revenue choice would be taxing the wealthy through exclusions and deductions in the Illinois income tax code, including the earned income tax credit. Rauner contended negotiations were continuing. But he warned that the fifth-largest U.S. state must stop spending money it does not have.  “We’ll never have balanced budgets if we don’t grow our economy and we need reforms to grow our economy, get more jobs and higher family incomes,” he said.  House Republicans pleaded with Democrats during Friday’s session to break with Madigan and continue to work with them. “My request is that you don’t give up,” said House Republican Jim Durkin, who added that a deal was close. ",True
"Two African-American women who went for what they hoped would be a fun night out at a karaoke bar in Fresno ended up in a scene from a 1980 s after school special about racism. The women had ordered some drinks already and were waiting to sing  Waterfalls  by TLC when the bartenders began treating them like they were the only two black people in a bar full of racists.As it turned out, they were the only two black women in a bar full of racists. According to the women, a bartender told them they couldn t sing karaoke unless they ordered drinks, which they had already done. Another rather large bartender got right in their faces and screamed  buy drinks  at them. Ultimately the women were asked to leave.The bar, which is described as a  dive  on Facebook, unfortunately bit off more than it could chew as the two women turned out to be lawyers for the American Civil Liberties Union. Abre  Conner and Novella Coleman, the two women treated so horribly, wrote an article on the ACLU blog describing their experience:Let s recap. Four white employees at a bar in Fresno called the police to kick out two Black women (who happen to be ACLU attorneys) and who appeared to be the only Black people there.These kinds of signs have been illegal in California since the Unruh Civil Rights Act in 1959 and nationally since a 1964 U.S. Supreme Court ruling outlawed segregation.When the police arrived, several customers explained to the officers that the bar staff were enforcing the rule against us only. Some told the police that a one drink rule did not exist. Others even tried to buy us drinks. But the bartenders wouldn t let them. And still, the police forced us two Black women in the bar to leave. Police departments are supposed to enforce criminal laws and threats to public safety, not enforce personal biases.The bartender and police claimed to be exercising the business  supposed  right  to refuse service. This sounds too much like when the country still had  colored  sections and racially segregated water fountains. But this happened in March 2016.Oh those poor, dumb racists. By now they have to be aware that they messed with the wrong people. Ignorance is bliss until it turns into a giant bigoted snake and bites you in the ass.Featured image from Twitter",False
"Luis Severino sat in the Yankees’ clubhouse Sunday morning, inquisitively viewing several televisions that were broadcasting speculation about Alex Rodriguez’s future. Late Saturday night, the Yankees had announced a news conference with Rodriguez to be held before Sunday’s game against the Cleveland Indians. Severino, his teammates and Manager Joe Girardi had been given little indication of the purpose of the news conference before Rodriguez announced his plans to end his playing days after Friday’s game against the Tampa Bay Rays at Yankee Stadium. Severino, 22, is one of several players from the Yankees’ farm system who will be expected to usher in a new era. The announcement of Rodriguez’s retirement came two days after Mark Teixeira had announced his own plans to depart baseball after this season. Combined with a series of trades of veterans over the last week, the Yankees have all but officially closed the chapter on an era of exorbitant signings. “Clearly, there’s transition going on right now,” General Manager Brian Cashman said before the Yankees’   win over the Indians. “This roster has been getting younger the last few years. It’s by intent and is stated publicly and something that’s necessary. I think it’s an exciting time, because there is some young blood that is coming in here. They have big dreams, and they have big hopes. ” Over the past week, the Yankees have kept up a facade by declaring themselves still contenders, despite having dealt Aroldis Chapman, Andrew Miller, Carlos Beltran and Ivan Nova before the nonwaiver trading deadline. On Sunday, while addressing questions mainly relating to Rodriguez, Girardi also conceded that the club was undergoing a “transition. ” Catcher Brian McCann said the Yankees had contributed to the housecleaning by not winning more. “This game, you see kind of how teams are winning, when you can get   prospects  —    that’s what they’re doing,” McCann said. “They’ve got a lot of good prospects in this organization that are impact players. ” He added, “Some guys were coming off the books, and it was a business decision that they had to make. ” Several players praised Rodriguez. C. C. Sabathia called him the best player of his generation. Outfielder Brett Gardner said: “The ultimate way to go out is on your own terms. Tex is getting the opportunity to do that, and it’s sad to see that Alex isn’t. ” The decision to part with Rodriguez was not a simple one. This summer, amid declining production, Rodriguez became a platoon player and was finally benched outright. His future hovered over the team like a dark cloud. “It’s been a tough week,” Girardi said Sunday. Then, alluding to Teixeira’s retirement, he added: “To lose guys like this, it’s hard. Alex has meant a ton to me. This has been a tough month. Obviously, it’s a hot topic every day, and it’s not an easy topic to talk about, so it’s taken its toll. ” After the Rodriguez saga reached its conclusion, Masahiro Tanaka threw his first pitch of the afternoon with nary a cloud in the sky above the field. Tanaka pounded the corners of the strike zone against the Indians, shutting them out for the first six innings as the Yankees took a   lead. Gardner scored after leading off the bottom of the first with a triple, Didi Gregorius hit a solo home run, and Teixeira added a   double. Tanaka struck out eight and was charged with one run over   innings, improving to  . “It was probably his best start of the year,” said Girardi, who bolstered his case by adding that Tanaka had pitched on only four days’ rest. Entering Sunday, Tanaka was   with a 4. 95 E. R. A. with four days between starts and   and 1. 87 with five days. On Tuesday, Severino will start against the Red Sox in Boston, his first start since May 13, after which he was injured and sent for rehabilitation in Class AAA  . “It’s weird,” Severino said. “We were one of the teams that had more veterans, and now we only have, like, two or three. It’s different. ”",True
"If the Muslim terrorist who killed 49 people and wounded several others in a gay nightclub in Orlando had been scouting out Disneyworld and other possible soft targets in the Orlando area, why is this the first time we are hearing about it? Did his Muslim wife have her mouth taped shut? If friends are now coming forward to tell authorities that the Ft. Pierce terrorist had expressed support for terror groups, why didn t they contact the FBI before he committed a horrific  act of terror in America?  And finally, if the Ft. Pierce terrorist, who was clearly making incendiary statements, was visiting nations who fund the campaigns of United States Presidential candidates like Hillary Clinton, and have a history of supporting terror groups, should the FBI be held accountable, or should every US citizen demand the people who knew he posed a danger, but kept silent be held accountable?  Meanwhile, Barack Hussein Obama blames America and uses this horrific tragedy to trash Donald Trump and to promote his final, (and maybe most important) action that would prove his disdain for America and our Constitution GUN CONTROL.Orlando gunman Omar Mateen s two trips to Saudi Arabia, one of which was a pricey package that included four-star accommodations and fancy meals, were highly unusual and may have been cover for terror training, according to experts.The FBI is piecing together Mateen s radical Islam roots, and the trips to Saudi Arabia could be a sign of his growing religious devotion. His stated reason for both the 2011 and 2012 trips was umrah, a Muslim pilgrimage to the Kingdom that is not as significant as the hajj, a trip all Muslims must make to Mecca at least once in their lives. Either or both of the trips could also have included a side trip. It s very possible for someone to take a trip to a country like Saudi Arabia and declare it as their destination when it is in actuality just a pit stop to a different country like Yemen,  said Ryan Mauro, national security analyst for Clarion Project, a New York-based research institute that tracks global terrorism.  Based on his blatant extremism and ties to a convicted Orlando imam known for facilitating international jihadists traveling, the strong likelihood is that these trips were not benign. Mateen, 29, killed 49 people and wounded 53 inside the gay nightclub Pulse early Sunday, holding dozens hostage for hours before a SWAT team stormed the building and killed him in a gun battle. While holding captives, Mateen made multiple calls to 911, professing his allegiance to ISIS and support for the Muslim brothers who bombed the 2013 Boston Marathon, police said.When Mateen aligned himself with terrorists is not yet clear, but his trips to Saudi Arabia would have put him within a day s drive of Yemen, where Al Qaeda on the Arabian Peninsula has long had a large presence, and where ISIS also has gained a foothold in recent years. Several radicalized Americans have traveled to Yemen to train in terror camps.Mateen s first trip to Saudi Arabia was for 10 days, and the jaunt a year later was for eight. The 2011 trip was arranged by U.S.-based Islamic travel agency Dar El Salam and was a package the company calls the  Sacred Caravan Umrah. The package costs up to $4,000 and is generally comprised of four nights at four-star accommodations in Mecca and six nights in Medina, complete with buffet meals, sightseeing and religious studies and lectures.The travel agency did not respond to a request for comment.The second trip included a stop in the United Arab Emirates, but the exact itinerary of either trip is not known. The FBI, which searched Mateen s condominium in Fort Pierce, Fla., overnight Sunday and into Monday morning, taking a computer and several other items, declined to comment on what investigators may have learned about Mateen s travels.Muslim leaders said it was unusual for Mateen to have made two visits to Saudi Arabia in consecutive years   the first when he was just 24.Okay so why didn t anyone report his trips to the FBI??? It s not cheap to do so and people that young usually don t go twice,  said Adnan Khan, former leader of the Council of Pakistan-American Affairs.  And especially considering he appeared not to have come from a staunchly religious background. Okay so why didn t anyone report his trips to the FBI??? A single trip to Saudi Arabia could be attributed to the mandatory hajj or umrah, but the second trip and the visit to the UAE suggest that his stated reason for traveling was a cover,  he said.  Even if the trip included legitimate religious travel, it does not mean the activity was limited to that. One umrah is usually enough for a Muslim, said Timothy Furnish, an expert in Islamic history and consultant to the Pentagon, The fact that Mateen made two of those would suggest that he felt he had many sins needing rectifying and/or he was not engaged solely in religious activity but meeting with someone in Saudi Arabia,  Furnish said.Mateen was born in New York to Afghan immigrants. People that knew him have said he was not overtly religious, but often expressed anger and a deep hatred of minorities. He had once aspired to be a police officer, was trained with weapons and worked for an international security firm after being fired from a job as a prison guard.The Saudi Embassy in Washington did not immediately respond to a request for comment.Those Saudi s are quick to react when it comes to writing a check to the Clinton Crime Syndicate/Hillary for President fund though!Neighbors in the quiet condominium complex where Mateen lived with his 3-year-old son and wife, Noor Zahi Salman, said the couple kept to themselves and did not wear religious garb. We were all shocked when we found out,  one neighbor told FoxNews.com.  The most activity I ever saw from the apartment was his girlfriend   or wife   walking to the mailbox and back with their child. However, sources say Mateen had a large collection of Islamic literature in his home, and people who knew him said he had expressed support for various terrorist groups.- FOX NewsWouldn t any sane person knew someone who expressed support for terrorist groups report them to the proper authorities? ",False
"In November 2000, as the Florida recount gripped the nation, a newly elected Democratic senator from New York took a break from an upstate victory tour to address the possibility that Al Gore could wind up winning the popular vote but losing the presidential election. She was unequivocal. “I believe strongly that in a democracy, we should respect the will of the people,” Hillary Clinton said, “and to me that means it’s time to do away with the Electoral College and move to the popular election of our president. ” Sixteen years later, the Electoral College is still standing, and Mrs. Clinton has followed Mr. Gore as the second Democratic presidential candidate in modern history to be defeated by a Republican who earned fewer votes, in his case George W. Bush. In her concession speech on Wednesday, Mrs. Clinton did not mention the popular vote, an omission that seemed to signal her desire to encourage a smooth and civil transition of power after a divisive election. But her running mate, Senator Tim Kaine of Virginia, highlighted her higher vote total than Donald J. Trump’s in introducing her. The disparity left a bitter taste in the mouths of many Democrats, whose party won the country’s national popular vote for the third consecutive election but no longer controls any branch of government. “If we really subscribe to the notion that ‘majority rules,’ then why do we deny the majority their chosen candidate?” asked Jennifer M. Granholm, a former governor of Michigan. Mr. Trump himself has been critical of the Electoral College in the past. On the eve of the 2012 election, he called it “a disaster for a democracy” in a Twitter post. Now, after months of railing against what he called a “rigged” election, he has become the unlikely beneficiary of an electoral system that enables a candidate to win the race without winning over the most voters. None of Mrs. Clinton’s supporters have gone so far as to suggest that the popular vote tally should delegitimize Mr. Trump’s victory, and the   margin in Tuesday’s election was in fact narrower than the one that separated Mr. Bush and Mr. Gore in 2000. But the results are already renewing calls for electoral reform. “I personally would like to see the Electoral College eliminated entirely,” said David Boies, the lawyer who represented Mr. Gore in the Florida recount in 2000. “I think it’s a historical anomaly. ” Defenders of the system argue that it reduces the chances of daunting nationwide recounts in close races, a scenario that Gary L. Gregg II, an Electoral College expert at the University of Louisville, said would be a “national nightmare. ” A variety of factors informed the creation of the Electoral College, which apportions a fixed number of votes to each state based on the size of its congressional delegation. The founding fathers sought to ensure that residents in states with smaller populations were not ignored. In an era that predated mass media and even political parties, the founders were also concerned that average Americans would lack enough information about the candidates to make intelligent choices. So informed “electors” would stand in for them. Above all, some historians point to the critical role that slavery played in the formation of the system. Southern delegates to the 1787 Constitutional Convention, most prominently James Madison of Virginia, were concerned that their constituents would be outnumbered by Northerners. The   Compromise, however, allowed states to count each slave as   of a person  —   enough, at the time, to ensure a Southern majority in presidential races. On social media Wednesday, some drew connections between that history and what they perceived as an imbalance in the Electoral College that favors Republicans. “Electoral college will forever tip balance to   “white”  voters  —   a concession to   originally,” the author Joyce Carol Oates wrote on Twitter. To its critics, the Electoral College is a relic that violates the democratic principle of one person, one vote, and distorts the presidential campaign by encouraging candidates to campaign only in the relatively small number of contested states. “I think it is intolerable for democracy,” said George C. Edwards III, a political science professor at Texas AM University and the author of a book on the Electoral College. “I can’t think of any justification for it, and any justification that is offered doesn’t bear scrutiny. ” But calls to change the system, which would require a constitutional amendment, are likely to fall on deaf ears with Republicans in control of both houses of Congress. And though there was some momentum for reform after Mr. Gore’s defeat, it dissipated after Mr. Bush and Barack Obama won both the popular and electoral votes in 2004, 2008 and 2012. Some states have discussed a possibility that would not necessarily require amending the Constitution: jettisoning the    system, in which a single candidate is awarded all of a state’s electoral votes  —   regardless of the popular vote  —   and instead apportioning them to reflect the breakdown of each state’s popular vote. Two states, Maine and Nebraska, already do this. But even that approach could face challenges, said Laurence H. Tribe, a professor at Harvard Law School. For reformers, the best hope may lie in the   National Popular Vote Interstate Compact, an agreement among states to award all of their respective electoral votes to the candidate who wins the popular vote in a given election. So far, 10 states and the District of Columbia have joined the agreement. But it will only go into effect when enough states have signed on to guarantee that the winner of the popular vote would win an election. For now, it seems, any change still remains a   notion. “I am very mad at James Madison,” said former Representative Barney Frank, a Massachusetts Democrat. “But I don’t think there’s anything I can do about it. ”",True
"Now we know for sure that Nancy Pelosi has lost it!During a press briefing on Thursday, Pelosi criticized the President Trump s visit to Saudi Arabia first during his inaugural foreign trip.  I thought it was unusual for the President of the United States to go to Saudi Arabia first. Saudi Arabia!  Pelosi said. It wasn t even alphabetical. I mean, Saudi Arabia. https://www.youtube.com/watch?v=_K8CJQq3YnQ Our friends and neighbors  What was the decision-making process to go to Saudi Arabia first? That is a question that I have. This is just the latest odd thing Pelosi has blurted out during press briefings. This is beyond embarrassing for the Democrats Civil society blah, blah, blah word salad from Nancy Pelosi",False
"SAN FRANCISCO  —   The University of California, Berkeley, announced Friday that Claude Steele, the university’s executive vice chancellor and provost for the past two years, resigned his administrative positions for personal reasons. Mr. Steele’s abrupt departure comes at a time of turmoil for the university, as he and other top administrators have been criticized for their handling of a widening sexual harassment scandal. Dan Mogulof, a spokesman for the university, said an interim successor for Mr. Steele would be named in the coming days. In a statement released by the university, Mr. Steele said his wife faced “quite significant” health problems and that he needed to spend more time with her. The university’s chancellor, Nicholas B. Dirks, praised Mr. Steele for his “lasting impact” on the university, citing his work in dealing with the university’s finances and   and “improving the campus climate” with regard to racial diversity. Mr. Steele will remain at Berkeley in a faculty position, joining the psychology department next year, according to the announcement. The statement did not mention the sexual harassment scandal, which has grown in magnitude in recent weeks. Mr. Steele has been criticized for his handling of claims of sexual harassment made against the dean of the law school, Sujit Choudhry. A report by the university found that Mr. Choudhry had repeatedly hugged and kissed his executive assistant, behavior that an investigator concluded was “unwelcome and objectively sexual in nature. ” Mr. Steele allowed Mr. Choudhry to stay on as the dean, but ordered a   cut in his salary and required that he undergo counseling and write a letter of apology to his assistant, who was told to look for work elsewhere at the university. Alumni and students expressed outrage at the terms of the punishment, which became public in March when Mr. Choudhry’s assistant, Tyann Sorrell, filed a civil suit. Prominent alumni of the law school called the punishment “feeble. ” Court papers filed with the lawsuit say that when Ms. Sorrell questioned why university officials had not taken stronger action against Mr. Choudhry, Mr. Steele told her that he had decided against termination because it “would ruin the dean’s career, that is, destroy his future chances for higher appointment. ” Mr. Choudhry has since resigned. The university this month released hundreds of pages of investigative reports showing violations of the university’s sexual harassment policies by 19 university employees. Most of the cases had not previously been made public. In addition to these cases, the university is investigating 16 cases involving sexual harassment and nine involving sexual violence.",True
"Having stayed close to the Obama family for both of President Barack Obama s terms, White House photographer Pete Souza has shared a variety of moments with our president and his family. Souza has gotten to witness both light-hearted and challenging moments for America s first African American president, and has had the privilege of capturing many of them on camera.As January marks the beginning of a new year, it also represents the last year that Barack Obama will lead the country. On Wednesday, Souza released his annual  Year in Photographs  list, revealing over 100 of the most memorable public and intimate moments of the Obama s life inside and outside of the White House. Souza explained: Editing photographs, especially for a project like this, is both subjective and personal. I not only found key historic moments from the year, but also chose moments that give people a more personal look at the lives of the President and First Lady. I ve also included many photographs that rely more on their graphic qualities, including light and composition. In Souza s collection, monumental wins such as the White House being lit with rainbow colors after the nationwide legalization of gay marriage are portrayed alongside heartbreaking losses such as the funeral of Vice President Joe Biden s son, Beau. There are also everyday family moments of the president interacting with staffer s children and his own family. These photos give an inside glimpse into the character of the man who has shaped America over the last several years. You can view the entire collection here, but we ve picked our favorites below:February 23, 2015:Malia, Obama s oldest daughter, stopped by the Oval office to visit her dad. While they were catching up, she wiped something off his face.March 7, 2015:On the 50th anniversary of Selma, the President and his family marched with many others to walk across the Edmund Pettus Bridge.March 7, 2015:President Obama and the First Lady were captured holding hands as they listen to Rep. John Lewis speak at an event to commemorate the 50th Anniversary of Bloody Sunday and the Selma to Montgomery civil rights marches.March 27, 2015Michelle Obama snuggled with her husband during a taping for the 2015 World Expo in the Diplomatic Reception Room of the White House.April 9, 2015Obama waved as he departed from Kingston, Jamaica, his arm aligning with a rainbow.June 6, 2015:Obama hugged Vice President Joe Biden after giving a eulogy for Joe s son, Beau Biden.June 26, 2015:The White House celebrated the Supreme Court ruling on gay marriage with rainbow lights.   October 30, 2015Barack and Michelle Obama laughed at a child s Pope costume and mini popemobile at a Halloween event held at the White House.October 30, 2015:Obama held Ella Rhodes, daughter of Deputy National Security Advisor Ben Rhodes, in her elephant Halloween costume.November 21, 2015: As Donald Trump and the Republican party vowed to prevent Syrian refugees from coming to America, Obama spoke to a young refugee at a Dignity for Children Foundation classroom in Malaysia.   November 30, 2015Obama made an unannounced stop at the memorial in front of le Bataclan, where the Paris terrorist attack had taken place. He is pictured with French President Fran ois Hollande and Paris Mayor Anne Hidalgo.December 22, 2015Souza and Obama hiked up the 1,048 wooden steps of the Koko Head Crater Trail. Of the experience, Souza said, I ll admit that I was huffing and puffing up the trail, but to my friends, this photograph is proof that I indeed made it to the top with my boss. Featured image via Pete Souza",False
